com.codahale.metrics.MeterApproximationTest.controlMeter1MinuteMeanApproximation[3] 4sm 5sm 5sm 7sm 5sm 5sm 4sm 5sm 7sm 6sm 4sm 5sm 5sm 5sm 5sm 5sm 5sm 5sm 5sm 5sm 6sm 5sm 5sm 5sm 7sm 5sm 4sm 6sm 5sm 8sm 5sm 8sm 4sm 5sm 5sm 4sm 4sm 5sm 7sm 5sm 6sm 5sm 7sm 5sm 5sm 9sm 6sm 4sm 5sm 5sm 5sm 5sm 5sm 6sm 5sm 4sm 4sm 6sm 7sm 7sm 9sm 4sm 8sm 7sm 5sm 7sm 5sm 6sm 7sm 5sm 4sm 4sm 8sm 5sm 4sm 5sm 5sm 4sm 6sm 5sm 5sm 7sm 7sm 4sm 5sm 7sm 6sm 7sm 5sm 4sm 5sm 4sm 5sm 5sm 4sm 5sm 5sm 5sm 5sm 6sm 
com.codahale.metrics.SnapshotTest.hasValues 3sm 2sm 3sm 4sm 3sm 3sm 2sm 2sm 4sm 4sm 3sm 3sm 3sm 2sm 3sm 3sm 3sm 3sm 4sm 3sm 3sm 3sm 3sm 2sm 4sm 2sm 3sm 3sm 3sm 5sm 3sm 4sm 2sm 2sm 3sm 2sm 2sm 3sm 4sm 3sm 4sm 3sm 4sm 3sm 3sm 5sm 3sm 2sm 2sm 4sm 2sm 2sm 3sm 3sm 3sm 2sm 3sm 3sm 4sm 4sm 4sm 3sm 4sm 4sm 3sm 4sm 3sm 4sm 5sm 3sm 2sm 3sm 4sm 2sm 2sm 3sm 2sm 3sm 4sm 3sm 3sm 4sm 4sm 2sm 2sm 4sm 4sm 4sm 2sm 2sm 3sm 2sm 3sm 3sm 2sm 2sm 3sm 3sm 3sm 3sm 
com.codahale.metrics.MetricRegistryListenerTest.noOpsOnMeterAdded 2sm 2sm 3sm 5sm 3sm 4sm 2sm 3sm 4sm 4sm 2sm 3sm 2sm 2sm 3sm 3sm 3sm 2sm 4sm 4sm 3sm 3sm 3sm 2sm 4sm 2sm 2sm 3sm 3sm 5sm 2sm 4sm 3sm 3sm 2sm 3sm 2sm 2sm 4sm 3sm 4sm 3sm 4sm 3sm 3sm 5sm 2sm 3sm 2sm 2sm 3sm 2sm 3sm 3sm 3sm 3sm 2sm 3sm 4sm 4sm 4sm 2sm 4sm 4sm 3sm 4sm 2sm 4sm 4sm 3sm 3sm 2sm 5sm 2sm 3sm 3sm 2sm 2sm 4sm 3sm 3sm 3sm 4sm 3sm 2sm 4sm 4sm 4sm 2sm 3sm 2sm 3sm 3sm 2sm 3sm 2sm 3sm 3sm 3sm 3sm 
com.codahale.metrics.SnapshotTest.hasAp98 2sm 3sm 3sm 4sm 3sm 2sm 3sm 3sm 4sm 4sm 2sm 3sm 2sm 3sm 2sm 2sm 3sm 2sm 3sm 3sm 2sm 3sm 2sm 2sm 3sm 3sm 2sm 3sm 3sm 4sm 2sm 4sm 2sm 2sm 3sm 2sm 2sm 2sm 4sm 3sm 4sm 3sm 4sm 2sm 3sm 5sm 2sm 3sm 3sm 2sm 2sm 2sm 3sm 3sm 3sm 2sm 3sm 3sm 3sm 3sm 5sm 2sm 4sm 4sm 3sm 3sm 2sm 4sm 3sm 2sm 2sm 3sm 4sm 3sm 2sm 3sm 2sm 2sm 4sm 3sm 3sm 3sm 4sm 3sm 3sm 3sm 3sm 3sm 2sm 2sm 2sm 3sm 2sm 3sm 2sm 3sm 3sm 2sm 3sm 2sm 
com.codahale.metrics.SnapshotTest.hasAp99 2sm 3sm 3sm 4sm 3sm 2sm 2sm 3sm 4sm 4sm 3sm 2sm 2sm 3sm 3sm 3sm 3sm 3sm 3sm 3sm 3sm 2sm 2sm 3sm 3sm 2sm 2sm 3sm 3sm 4sm 2sm 4sm 3sm 2sm 3sm 3sm 2sm 2sm 4sm 3sm 4sm 3sm 4sm 2sm 3sm 4sm 2sm 2sm 3sm 3sm 3sm 3sm 2sm 3sm 2sm 3sm 2sm 3sm 4sm 3sm 4sm 2sm 4sm 4sm 3sm 3sm 2sm 3sm 3sm 3sm 2sm 2sm 4sm 2sm 2sm 3sm 2sm 2sm 3sm 3sm 3sm 4sm 4sm 2sm 2sm 4sm 3sm 3sm 2sm 3sm 3sm 3sm 2sm 2sm 2sm 2sm 2sm 3sm 3sm 2sm 
com.codahale.metrics.SlidingTimeWindowReservoirTest.boundsMeasurementsToATimeWindow 5sm 5sm 5sm 7sm 5sm 5sm 4sm 5sm 7sm 7sm 5sm 5sm 4sm 5sm 5sm 5sm 5sm 5sm 5sm 5sm 6sm 5sm 5sm 5sm 6sm 5sm 5sm 5sm 5sm 7sm 4sm 7sm 5sm 5sm 5sm 5sm 5sm 5sm 7sm 5sm 7sm 5sm 7sm 5sm 5sm 8sm 5sm 5sm 4sm 5sm 5sm 5sm 5sm 5sm 4sm 5sm 5sm 5sm 7sm 7sm 8sm 4sm 7sm 7sm 5sm 6sm 5sm 6sm 7sm 5sm 5sm 5sm 6sm 5sm 5sm 5sm 5sm 4sm 6sm 5sm 5sm 7sm 7sm 5sm 5sm 7sm 6sm 7sm 4sm 4sm 4sm 5sm 5sm 4sm 5sm 5sm 5sm 5sm 5sm 5sm 
com.codahale.metrics.MeterApproximationTest.controlMeter15MinuteMeanApproximation[1] 3sm 4sm 3sm 5sm 3sm 3sm 3sm 3sm 5sm 4sm 3sm 4sm 3sm 3sm 3sm 3sm 4sm 3sm 4sm 4sm 3sm 4sm 3sm 3sm 5sm 3sm 3sm 3sm 4sm 5sm 3sm 5sm 3sm 4sm 4sm 3sm 3sm 3sm 5sm 3sm 5sm 3sm 5sm 3sm 4sm 5sm 4sm 3sm 3sm 3sm 3sm 3sm 3sm 4sm 3sm 3sm 3sm 3sm 5sm 5sm 5sm 3sm 4sm 4sm 4sm 4sm 3sm 4sm 4sm 4sm 3sm 3sm 5sm 3sm 3sm 4sm 3sm 3sm 4sm 3sm 4sm 4sm 5sm 3sm 3sm 4sm 5sm 5sm 3sm 3sm 3sm 4sm 4sm 4sm 3sm 4sm 3sm 3sm 4sm 4sm 
com.codahale.metrics.MeterApproximationTest.controlMeter1MinuteMeanApproximation[2] 3sm 3sm 4sm 5sm 3sm 3sm 3sm 3sm 5sm 4sm 2sm 3sm 3sm 3sm 3sm 4sm 4sm 4sm 5sm 3sm 3sm 3sm 3sm 3sm 4sm 3sm 2sm 4sm 3sm 5sm 3sm 4sm 3sm 3sm 4sm 3sm 3sm 3sm 5sm 3sm 5sm 3sm 4sm 3sm 3sm 5sm 3sm 4sm 3sm 3sm 3sm 3sm 3sm 4sm 4sm 3sm 3sm 4sm 5sm 5sm 5sm 3sm 3sm 5sm 3sm 4sm 3sm 5sm 4sm 3sm 3sm 3sm 5sm 3sm 3sm 3sm 3sm 3sm 4sm 3sm 3sm 4sm 4sm 3sm 3sm 4sm 4sm 4sm 2sm 3sm 3sm 4sm 3sm 2sm 3sm 3sm 3sm 3sm 3sm 3sm 
com.codahale.metrics.TimerTest.updatesTheCountOnUpdates 2sm 2sm 3sm 3sm 3sm 3sm 2sm 2sm 5sm 3sm 2sm 3sm 3sm 4sm 2sm 2sm 3sm 2sm 4sm 4sm 3sm 3sm 3sm 3sm 3sm 2sm 2sm 3sm 3sm 4sm 2sm 4sm 3sm 3sm 3sm 3sm 2sm 3sm 4sm 3sm 4sm 3sm 3sm 3sm 3sm 4sm 2sm 3sm 2sm 2sm 2sm 3sm 3sm 4sm 2sm 3sm 2sm 3sm 4sm 4sm 5sm 2sm 2sm 4sm 3sm 4sm 2sm 3sm 4sm 3sm 3sm 3sm 4sm 2sm 2sm 3sm 3sm 2sm 3sm 3sm 2sm 4sm 4sm 3sm 2sm 4sm 3sm 4sm 2sm 2sm 2sm 3sm 3sm 2sm 2sm 3sm 3sm 3sm 2sm 2sm 
com.codahale.metrics.MetricRegistryListenerTest.noOpsOnCounterAdded 2sm 2sm 3sm 9sm 3sm 5sm 2sm 6sm 14sm 4sm 3sm 8sm 2sm 4sm 5sm 8sm 3sm 7sm 7sm 7sm 17sm 3sm 3sm 3sm 2sm 8sm 7sm 3sm 3sm 4sm 7sm 7sm 6sm 3sm 6sm 7sm 6sm 6sm 4sm 10sm 14sm 24sm 8sm 9sm 3sm 8sm 7sm 9sm 3sm 7sm 5sm 18sm 3sm 3sm 2sm 3sm 3sm 11sm 6sm 8sm 10sm 6sm 11sm 3sm 8sm 3sm 10sm 12sm 16sm 8sm 3sm 2sm 10sm 2sm 6sm 3sm 7sm 2sm 6sm 3sm 3sm 7sm 8sm 6sm 2sm 7sm 7sm 13sm 7sm 10sm 3sm 3sm 3sm 3sm 6sm 2sm 3sm 14sm 6sm 7sm 
