org.scribe.model.RequestTest.shouldSetPayloadAndHeaders 28ms 28ms 28ms 27ms 29ms 26ms 29ms 29ms 28ms 28ms 28ms 29ms 28ms 28ms 29ms 28ms 28ms 29ms 28ms 28ms 29ms 28ms 29ms 26ms 28ms 28ms 29ms 26ms 28ms 30ms 28ms 28ms 29ms 28ms 29ms 28ms 29ms 27ms 28ms 28ms 28ms 28ms 27ms 28ms 27ms 28ms 28ms 28ms 27ms 29ms 28ms 28ms 28ms 27ms 28ms 29ms 29ms 28ms 28ms 28ms 28ms 29ms 28ms 27ms 27ms 28ms 28ms 29ms 28ms 28ms 28ms 26ms 28ms 28ms 26ms 26ms 28ms 29ms 28ms 29ms 28ms 29ms 28ms 28ms 28ms 28ms 26ms 28ms 28ms 28ms 29ms 29ms 28ms 29ms 27ms 28ms 28ms 28ms 26ms 17ms 
org.scribe.model.ParameterListTest.shouldNotModifyTheOriginalParameterList 4ms 3ms 3ms 4ms 3ms 4ms 3ms 3ms 4ms 4ms 3ms 4ms 4ms 5ms 3ms 3ms 4ms 4ms 3ms 4ms 3ms 3ms 3ms 3ms 4ms 3ms 3ms 4ms 4ms 3ms 4ms 3ms 3ms 4ms 3ms 6ms 4ms 3ms 3ms 6ms 4ms 4ms 4ms 3ms 4ms 4ms 3ms 4ms 4ms 6ms 3ms 5ms 4ms 4ms 3ms 4ms 4ms 3ms 3ms 3ms 4ms 4ms 3ms 4ms 4ms 3ms 4ms 3ms 3ms 3ms 4ms 3ms 4ms 3ms 4ms 3ms 4ms 4ms 3ms 3ms 4ms 6ms 6ms 4ms 4ms 3ms 6ms 3ms 3ms 4ms 3ms 4ms 3ms 4ms 3ms 4ms 3ms 3ms 4ms 3ms 
org.scribe.model.RequestTest.shouldAutomaticallyAddContentTypeForPostRequestsWithBytePayload 4ms 4ms 4ms 3ms 3ms 3ms 4ms 3ms 3ms 3ms 3ms 3ms 3ms 5ms 4ms 4ms 3ms 3ms 4ms 3ms 4ms 4ms 4ms 4ms 3ms 4ms 3ms 3ms 3ms 3ms 3ms 5ms 3ms 4ms 4ms 5ms 4ms 3ms 3ms 5ms 3ms 3ms 3ms 4ms 3ms 3ms 3ms 3ms 3ms 4ms 3ms 4ms 3ms 3ms 3ms 3ms 4ms 4ms 3ms 3ms 4ms 4ms 3ms 3ms 4ms 3ms 4ms 4ms 3ms 3ms 3ms 3ms 3ms 4ms 3ms 3ms 4ms 3ms 3ms 3ms 3ms 5ms 5ms 4ms 4ms 3ms 5ms 3ms 3ms 3ms 4ms 4ms 4ms 4ms 3ms 4ms 3ms 3ms 3ms 3ms 
org.scribe.extractors.BaseStringExtractorTest.shouldExtractBaseStringFromOAuthRequest 4ms 3ms 5ms 5ms 4ms 4ms 4ms 4ms 3ms 4ms 3ms 4ms 4ms 5ms 4ms 4ms 4ms 3ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 5ms 4ms 4ms 4ms 4ms 4ms 6ms 4ms 4ms 4ms 4ms 3ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 3ms 4ms 4ms 4ms 3ms 3ms 4ms 4ms 4ms 6ms 4ms 4ms 4ms 4ms 3ms 4ms 5ms 4ms 3ms 4ms 4ms 4ms 3ms 4ms 3ms 3ms 4ms 6ms 6ms 4ms 4ms 4ms 6ms 4ms 3ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 3ms 4ms 3ms 4ms 
org.scribe.model.ResponseTest.shouldParseBodyContentsOnlyOnce 3ms 3ms 3ms 3ms 4ms 4ms 4ms 4ms 4ms 4ms 3ms 3ms 3ms 5ms 3ms 4ms 3ms 3ms 4ms 4ms 4ms 3ms 3ms 4ms 4ms 3ms 3ms 4ms 4ms 3ms 4ms 4ms 4ms 3ms 4ms 5ms 4ms 4ms 4ms 2ms 4ms 3ms 4ms 3ms 3ms 4ms 4ms 2ms 4ms 3ms 4ms 3ms 4ms 4ms 3ms 3ms 3ms 4ms 3ms 4ms 4ms 4ms 3ms 3ms 4ms 3ms 3ms 3ms 3ms 4ms 3ms 3ms 3ms 3ms 4ms 3ms 3ms 4ms 3ms 3ms 3ms 5ms 5ms 4ms 4ms 4ms 6ms 4ms 4ms 4ms 3ms 4ms 3ms 4ms 4ms 3ms 4ms 5ms 3ms 4ms 
org.scribe.model.ParameterListTest.shouldThrowExceptionWhenAppendingNullMapToQuerystring 3ms 4ms 4ms 3ms 3ms 3ms 3ms 3ms 4ms 4ms 4ms 3ms 4ms 5ms 3ms 3ms 3ms 4ms 3ms 3ms 3ms 3ms 4ms 3ms 3ms 4ms 4ms 3ms 3ms 4ms 3ms 3ms 3ms 3ms 4ms 5ms 3ms 3ms 3ms 3ms 2ms 3ms 4ms 3ms 4ms 3ms 3ms 3ms 4ms 3ms 3ms 3ms 4ms 3ms 3ms 3ms 4ms 4ms 4ms 3ms 4ms 3ms 3ms 4ms 3ms 4ms 2ms 3ms 3ms 3ms 3ms 3ms 2ms 3ms 4ms 4ms 3ms 2ms 4ms 4ms 3ms 5ms 5ms 3ms 3ms 3ms 5ms 3ms 4ms 4ms 3ms 3ms 3ms 3ms 3ms 3ms 3ms 4ms 4ms 3ms 
org.scribe.utils.OAuthEncoderTest.shouldNotPercentEncodeReservedCharacters 3ms 3ms 3ms 3ms 3ms 4ms 3ms 3ms 3ms 3ms 4ms 3ms 3ms 4ms 3ms 3ms 4ms 3ms 4ms 2ms 4ms 4ms 3ms 3ms 3ms 4ms 3ms 3ms 3ms 3ms 3ms 4ms 3ms 4ms 3ms 5ms 3ms 4ms 4ms 2ms 3ms 4ms 3ms 3ms 3ms 3ms 3ms 2ms 3ms 2ms 3ms 2ms 3ms 3ms 3ms 3ms 3ms 3ms 3ms 4ms 3ms 4ms 4ms 3ms 3ms 3ms 2ms 3ms 3ms 3ms 3ms 3ms 2ms 3ms 3ms 3ms 2ms 2ms 3ms 3ms 3ms 5ms 5ms 3ms 2ms 4ms 5ms 3ms 3ms 3ms 3ms 3ms 3ms 4ms 3ms 4ms 3ms 3ms 3ms 3ms 
org.scribe.extractors.BaseStringExtractorTest.shouldThrowExceptionIfRquestHasNoOAuthParameters 3ms 3ms 3ms 4ms 3ms 3ms 3ms 3ms 3ms 3ms 3ms 2ms 3ms 3ms 2ms 3ms 3ms 3ms 3ms 2ms 3ms 2ms 4ms 3ms 3ms 3ms 3ms 3ms 4ms 4ms 3ms 3ms 3ms 2ms 3ms 5ms 3ms 2ms 3ms 3ms 2ms 3ms 3ms 4ms 4ms 3ms 2ms 2ms 2ms 2ms 2ms 2ms 3ms 2ms 3ms 3ms 3ms 3ms 4ms 3ms 3ms 2ms 3ms 3ms 3ms 2ms 3ms 2ms 3ms 2ms 3ms 3ms 2ms 2ms 3ms 4ms 3ms 2ms 3ms 3ms 3ms 4ms 2ms 3ms 2ms 3ms 5ms 3ms 3ms 3ms 2ms 3ms 2ms 3ms 3ms 3ms 3ms 3ms 3ms 2ms 
org.scribe.utils.PreconditionsTest.shouldThrowExceptionForSpacesOnlyStrings 2ms 2ms 2ms 3ms 2ms 3ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 3ms 3ms 3ms 3ms 2ms 3ms 3ms 2ms 2ms 2ms 2ms 2ms 2ms 4ms 2ms 2ms 3ms 2ms 3ms 2ms 3ms 2ms 2ms 2ms 3ms 3ms 2ms 3ms 2ms 3ms 3ms 3ms 3ms 2ms 2ms 2ms 3ms 3ms 2ms 2ms 3ms 2ms 3ms 2ms 2ms 2ms 3ms 4ms 2ms 2ms 2ms 3ms 2ms 2ms 3ms 2ms 3ms 2ms 2ms 2ms 2ms 2ms 2ms 3ms 2ms 2ms 2ms 2ms 3ms 3ms 3ms 2ms 2ms 3ms 2ms 2ms 3ms 3ms 3ms 3ms 2ms 3ms 3ms 
org.scribe.utils.PreconditionsTest.shouldAllowOutOfBandAsValidCallbackValue 5ms 3ms 3ms 4ms 2ms 6ms 6ms 5ms 2ms 6ms 5ms 5ms 2ms 2ms 5ms 3ms 3ms 2ms 7ms 2ms 2ms 2ms 3ms 2ms 3ms 6ms 2ms 3ms 6ms 6ms 3ms 7ms 2ms 5ms 2ms 5ms 3ms 2ms 3ms 3ms 3ms 2ms 2ms 8ms 13ms 5ms 2ms 18ms 2ms 2ms 2ms 3ms 3ms 7ms 2ms 3ms 2ms 3ms 5ms 5ms 3ms 3ms 3ms 2ms 6ms 5ms 3ms 2ms 6ms 6ms 2ms 2ms 2ms 7ms 2ms 2ms 3ms 2ms 2ms 3ms 2ms 5ms 3ms 3ms 2ms 2ms 2ms 5ms 3ms 8ms 2ms 6ms 2ms 5ms 7ms 3ms 2ms 3ms 3ms 2ms 
org.scribe.services.HMACSha1SignatureServiceTest.shouldThrowExceptionIfBaseStringIsNull 2ms 6ms 6ms 5ms 5ms 3ms 2ms 2ms 7ms 2ms 3ms 2ms 6ms 5ms 3ms 2ms 6ms 6ms 2ms 9ms 6ms 6ms 7ms 6ms 5ms 3ms 6ms 6ms 3ms 3ms 6ms 3ms 6ms 3ms 6ms 3ms 6ms 6ms 5ms 6ms 7ms 3ms 7ms 4ms 4ms 3ms 5ms 3ms 8ms 7ms 3ms 5ms 3ms 3ms 6ms 3ms 7ms 5ms 2ms 3ms 6ms 6ms 5ms 6ms 4ms 3ms 7ms 6ms 3ms 2ms 5ms 6ms 7ms 2ms 6ms 10ms 7ms 6ms 6ms 2ms 6ms 2ms 3ms 12ms 3ms 7ms 6ms 3ms 7ms 2ms 8ms 2ms 12ms 2ms 4ms 6ms 6ms 2ms 10ms 7ms 
org.scribe.extractors.TokenExtractor20Test.shouldExtractTokenFromOAuthStandardResponse 3ms 2ms 2ms 2ms 3ms 2ms 3ms 2ms 2ms 3ms 2ms 3ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 3ms 3ms 3ms 4ms 2ms 2ms 2ms 3ms 2ms 2ms 2ms 2ms 2ms 2ms 3ms 3ms 2ms 2ms 3ms 2ms 2ms 3ms 2ms 2ms 2ms 3ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 3ms 3ms 2ms 3ms 3ms 2ms 2ms 2ms 2ms 2ms 3ms 2ms 2ms 3ms 3ms 3ms 3ms 3ms 3ms 2ms 3ms 2ms 2ms 2ms 2ms 3ms 2ms 3ms 3ms 3ms 3ms 3ms 3ms 2ms 2ms 2ms 3ms 2ms 3ms 3ms 3ms 3ms 3ms 3ms 3ms 3ms 
org.scribe.extractors.HeaderExtractorTest.shouldExceptionIfRequestIsNull 2ms 3ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 3ms 2ms 2ms 2ms 2ms 3ms 3ms 2ms 2ms 3ms 2ms 2ms 3ms 2ms 2ms 2ms 2ms 3ms 2ms 3ms 3ms 4ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 3ms 2ms 2ms 3ms 3ms 4ms 2ms 3ms 2ms 2ms 3ms 2ms 2ms 2ms 3ms 3ms 2ms 3ms 2ms 2ms 2ms 3ms 2ms 2ms 2ms 3ms 2ms 2ms 2ms 3ms 2ms 2ms 3ms 3ms 2ms 2ms 2ms 3ms 2ms 2ms 2ms 2ms 3ms 2ms 3ms 2ms 2ms 3ms 2ms 3ms 2ms 2ms 3ms 2ms 2ms 4ms 3ms 2ms 2ms 2ms 2ms 
org.scribe.services.RSASha1SignatureServiceTest.shouldReturnSignatureMethodString 7ms 6ms 6ms 6ms 7ms 6ms 8ms 7ms 6ms 7ms 6ms 6ms 6ms 6ms 7ms 6ms 6ms 9ms 6ms 8ms 8ms 6ms 6ms 6ms 7ms 6ms 7ms 6ms 6ms 6ms 6ms 6ms 6ms 7ms 7ms 7ms 6ms 9ms 8ms 7ms 6ms 6ms 6ms 8ms 7ms 6ms 6ms 7ms 6ms 7ms 7ms 6ms 6ms 6ms 8ms 7ms 6ms 6ms 6ms 8ms 6ms 6ms 7ms 6ms 7ms 7ms 6ms 6ms 7ms 7ms 6ms 7ms 7ms 7ms 6ms 6ms 7ms 6ms 6ms 6ms 9ms 7ms 9ms 8ms 7ms 6ms 7ms 6ms 6ms 7ms 7ms 7ms 6ms 7ms 7ms 7ms 7ms 6ms 6ms 6ms 
org.scribe.model.TokenTest.shouldNotDependOnRawString 2ms 2ms 3ms 2ms 3ms 2ms 2ms 2ms 3ms 2ms 2ms 2ms 2ms 4ms 2ms 3ms 2ms 3ms 3ms 3ms 3ms 3ms 3ms 2ms 3ms 2ms 4ms 3ms 2ms 2ms 3ms 3ms 3ms 2ms 2ms 2ms 2ms 3ms 4ms 3ms 3ms 2ms 3ms 3ms 4ms 3ms 3ms 3ms 3ms 3ms 2ms 4ms 2ms 3ms 2ms 2ms 2ms 3ms 3ms 3ms 3ms 4ms 2ms 3ms 4ms 3ms 3ms 3ms 4ms 2ms 3ms 3ms 4ms 3ms 3ms 2ms 3ms 2ms 2ms 3ms 4ms 4ms 3ms 3ms 2ms 3ms 5ms 2ms 4ms 3ms 2ms 3ms 3ms 3ms 4ms 3ms 2ms 3ms 3ms 3ms 
org.scribe.builder.ServiceBuilderTest.shouldAcceptValidCallbackUrl 2ms 2ms 3ms 2ms 2ms 4ms 2ms 3ms 2ms 3ms 3ms 3ms 2ms 3ms 3ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 3ms 2ms 3ms 3ms 3ms 3ms 3ms 2ms 2ms 2ms 3ms 3ms 2ms 3ms 3ms 2ms 2ms 2ms 3ms 2ms 3ms 4ms 2ms 2ms 2ms 2ms 2ms 2ms 3ms 2ms 2ms 2ms 3ms 2ms 2ms 2ms 3ms 2ms 3ms 2ms 3ms 3ms 3ms 3ms 2ms 3ms 3ms 2ms 2ms 2ms 3ms 2ms 2ms 2ms 2ms 3ms 2ms 2ms 3ms 2ms 2ms 2ms 2ms 3ms 3ms 3ms 3ms 2ms 2ms 2ms 3ms 3ms 3ms 3ms 2ms 2ms 2ms 
org.scribe.utils.OAuthEncoderTest.shouldPercentEncodeAllSpecialCharacters 2ms 2ms 3ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 3ms 2ms 2ms 2ms 3ms 2ms 2ms 3ms 2ms 3ms 2ms 2ms 2ms 2ms 3ms 2ms 3ms 3ms 2ms 2ms 2ms 2ms 2ms 3ms 3ms 2ms 3ms 2ms 2ms 3ms 2ms 2ms 2ms 3ms 3ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 3ms 3ms 2ms 2ms 2ms 2ms 2ms 3ms 2ms 2ms 2ms 4ms 2ms 3ms 2ms 2ms 2ms 2ms 3ms 2ms 2ms 2ms 3ms 2ms 2ms 2ms 2ms 3ms 3ms 2ms 2ms 2ms 3ms 2ms 2ms 2ms 2ms 4ms 2ms 2ms 3ms 3ms 3ms 
org.scribe.utils.PreconditionsTest.shouldThrowExceptionForNullObjects 2ms 3ms 2ms 3ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 3ms 3ms 2ms 2ms 3ms 2ms 3ms 3ms 2ms 3ms 2ms 3ms 2ms 2ms 3ms 2ms 2ms 2ms 2ms 2ms 2ms 3ms 2ms 3ms 2ms 2ms 2ms 3ms 3ms 2ms 2ms 3ms 4ms 2ms 2ms 3ms 2ms 3ms 2ms 3ms 3ms 2ms 3ms 3ms 3ms 2ms 2ms 2ms 3ms 3ms 3ms 2ms 3ms 3ms 3ms 2ms 3ms 2ms 2ms 2ms 3ms 3ms 3ms 2ms 3ms 3ms 2ms 2ms 2ms 3ms 3ms 2ms 3ms 2ms 3ms 2ms 3ms 2ms 2ms 3ms 2ms 3ms 3ms 3ms 2ms 2ms 2ms 2ms 
org.scribe.extractors.TokenExtractorTest.shouldExtractTokenWithEmptySecret 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 3ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 3ms 4ms 3ms 2ms 4ms 2ms 2ms 2ms 3ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 3ms 2ms 3ms 2ms 2ms 3ms 2ms 2ms 3ms 4ms 2ms 2ms 2ms 4ms 2ms 2ms 2ms 2ms 2ms 3ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 3ms 2ms 2ms 2ms 2ms 2ms 3ms 2ms 3ms 2ms 2ms 2ms 
org.scribe.extractors.TokenExtractorTest.shouldExtractTokenFromResponseWithCallbackConfirmed 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 3ms 2ms 2ms 2ms 2ms 3ms 2ms 3ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 3ms 3ms 2ms 2ms 2ms 2ms 3ms 2ms 2ms 4ms 3ms 2ms 2ms 4ms 2ms 2ms 2ms 3ms 2ms 3ms 2ms 2ms 2ms 4ms 2ms 2ms 3ms 2ms 2ms 2ms 3ms 2ms 2ms 2ms 4ms 2ms 2ms 3ms 3ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 3ms 2ms 2ms 3ms 3ms 3ms 2ms 3ms 2ms 4ms 2ms 2ms 2ms 3ms 2ms 
org.scribe.extractors.HeaderExtractorTest.shouldExtractStandardHeader 2ms 3ms 2ms 3ms 3ms 2ms 2ms 3ms 2ms 2ms 2ms 3ms 3ms 3ms 3ms 2ms 3ms 2ms 3ms 3ms 2ms 3ms 2ms 3ms 2ms 2ms 2ms 2ms 3ms 2ms 3ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 3ms 2ms 2ms 4ms 2ms 2ms 4ms 2ms 2ms 2ms 4ms 3ms 2ms 3ms 2ms 3ms 2ms 2ms 2ms 3ms 4ms 3ms 2ms 3ms 3ms 2ms 2ms 4ms 2ms 2ms 2ms 4ms 3ms 2ms 2ms 2ms 3ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 4ms 2ms 2ms 3ms 2ms 3ms 3ms 3ms 2ms 2ms 2ms 2ms 
org.scribe.builder.ServiceBuilderTest.shouldAcceptAnScope 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 3ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 3ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 3ms 2ms 2ms 2ms 2ms 2ms 3ms 2ms 2ms 3ms 2ms 2ms 2ms 2ms 2ms 3ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 3ms 2ms 2ms 2ms 3ms 2ms 2ms 2ms 2ms 3ms 2ms 2ms 2ms 3ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 3ms 2ms 2ms 2ms 2ms 2ms 2ms 3ms 2ms 2ms 3ms 3ms 2ms 3ms 2ms 2ms 2ms 
org.scribe.extractors.TokenExtractor20Test.shouldThrowExceptionIfResponseIsEmptyString 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 3ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 3ms 3ms 2ms 2ms 2ms 3ms 2ms 2ms 2ms 3ms 3ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 3ms 2ms 3ms 2ms 4ms 2ms 2ms 2ms 2ms 2ms 2ms 3ms 2ms 3ms 2ms 2ms 2ms 3ms 2ms 2ms 3ms 2ms 3ms 2ms 2ms 2ms 2ms 2ms 2ms 4ms 3ms 2ms 2ms 2ms 2ms 2ms 
org.scribe.services.HMACSha1SignatureServiceTest.shouldThrowExceptionIfApiSecretIsEmpty 2ms 2ms 2ms 2ms 2ms 3ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 3ms 2ms 3ms 2ms 2ms 2ms 2ms 2ms 2ms 3ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 3ms 2ms 2ms 2ms 3ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 3ms 3ms 2ms 2ms 2ms 2ms 2ms 
org.scribe.utils.PreconditionsTest.shouldThrowExceptionForInvalidUrls 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 1ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 3ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 1ms 2ms 1ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 3ms 2ms 2ms 2ms 3ms 2ms 2ms 2ms 3ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 3ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 3ms 2ms 2ms 2ms 2ms 2ms 
org.scribe.model.ParameterListTest.shouldProperlySortParameters 2ms 2ms 2ms 3ms 2ms 2ms 2ms 2ms 3ms 3ms 3ms 2ms 2ms 2ms 3ms 2ms 2ms 2ms 3ms 2ms 3ms 2ms 2ms 2ms 2ms 3ms 3ms 2ms 3ms 3ms 3ms 2ms 2ms 3ms 3ms 3ms 3ms 3ms 3ms 3ms 3ms 3ms 2ms 3ms 3ms 3ms 2ms 3ms 2ms 2ms 3ms 3ms 2ms 2ms 2ms 3ms 2ms 2ms 2ms 2ms 2ms 3ms 2ms 3ms 3ms 3ms 3ms 2ms 4ms 3ms 2ms 2ms 2ms 2ms 3ms 2ms 3ms 3ms 3ms 2ms 2ms 3ms 2ms 3ms 3ms 2ms 2ms 3ms 2ms 2ms 3ms 3ms 3ms 2ms 3ms 2ms 3ms 2ms 2ms 3ms 
org.scribe.extractors.BaseStringExtractorTest.shouldExcludePort443_2 3ms 3ms 2ms 2ms 3ms 3ms 2ms 3ms 2ms 2ms 2ms 3ms 3ms 3ms 3ms 2ms 3ms 2ms 3ms 3ms 2ms 3ms 2ms 3ms 3ms 3ms 2ms 3ms 2ms 3ms 3ms 3ms 3ms 2ms 2ms 3ms 2ms 2ms 2ms 3ms 2ms 3ms 2ms 2ms 4ms 2ms 3ms 2ms 2ms 3ms 2ms 2ms 3ms 3ms 3ms 3ms 3ms 3ms 3ms 2ms 3ms 2ms 3ms 2ms 4ms 2ms 3ms 3ms 3ms 2ms 3ms 3ms 3ms 3ms 2ms 3ms 2ms 2ms 2ms 3ms 3ms 3ms 3ms 2ms 3ms 3ms 3ms 3ms 2ms 2ms 3ms 3ms 2ms 3ms 4ms 3ms 2ms 3ms 2ms 3ms 
org.scribe.extractors.TokenExtractorTest.shouldThrowExceptionIfResponseIsEmptyString 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 1ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 3ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 3ms 2ms 2ms 3ms 2ms 2ms 2ms 3ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 3ms 2ms 2ms 2ms 2ms 2ms 
org.scribe.model.RequestTest.shouldSetRequestVerb 3ms 2ms 3ms 2ms 2ms 2ms 3ms 2ms 3ms 2ms 3ms 2ms 2ms 2ms 2ms 2ms 2ms 3ms 2ms 2ms 2ms 2ms 3ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 3ms 2ms 3ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 3ms 2ms 2ms 2ms 3ms 2ms 2ms 2ms 2ms 2ms 3ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 3ms 2ms 2ms 2ms 2ms 3ms 3ms 2ms 2ms 3ms 2ms 
org.scribe.services.HMACSha1SignatureServiceTest.shouldThrowExceptionIfBaseStringIsEmpty 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 3ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 3ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 3ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 3ms 2ms 2ms 2ms 3ms 2ms 2ms 3ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 3ms 2ms 2ms 2ms 2ms 3ms 2ms 2ms 2ms 2ms 3ms 2ms 2ms 2ms 3ms 2ms 2ms 2ms 2ms 2ms 
org.scribe.model.ResponseTest.shouldPopulateResponseHeaders 2ms 3ms 2ms 2ms 2ms 2ms 2ms 3ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 3ms 2ms 2ms 2ms 2ms 2ms 2ms 3ms 2ms 2ms 2ms 2ms 2ms 3ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 3ms 2ms 2ms 3ms 2ms 2ms 2ms 3ms 2ms 2ms 3ms 2ms 2ms 2ms 2ms 2ms 3ms 2ms 2ms 2ms 3ms 2ms 2ms 2ms 3ms 2ms 2ms 2ms 2ms 3ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 3ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 2ms 3ms 3ms 2ms 2ms 2ms 2ms 3ms 
